Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
83858,0.952335531,0.7781264,0.864364433,0.273648517,0.767231902,0.254732962,0.270172411,0.783894584,0.441885211,0.499532503,0.260007895,0.715692686,0.495613759,0.650661934,0.387752604,0.451672443,0.715971374,0.638135521,0.55305911,0.579922472,0.560045339,0.497131728,0.665854215,0.430173148,0.549574437,0.303527916,0.419686606,0.316656429,0.00019423,0
83904,0.961500947,0.741070063,0.826362178,0.248986554,0.756930217,0.258858653,0.268036033,0.78224267,0.436264627,0.514161607,0.265379111,0.681339818,0.422678128,0.647834221,0.347107378,0.459949837,0.758520689,0.520279251,0.583758285,0.593514321,0.570301548,0.521384271,0.655428687,0.403610443,0.604565244,0.409074169,0.414437886,0.315299162,0.024453937,0
83916,0.93651601,0.762881765,0.881303639,0.321665451,0.763190222,0.2605276,0.264206228,0.788569356,0.467709612,0.501159421,0.220710233,0.664925119,0.316313452,0.649963114,0.428004305,0.445597269,0.734175364,0.708205537,0.617868432,0.585024752,0.566286676,0.53255364,0.666900369,0.429483939,0.595598122,0.415733265,0.417474576,0.315427796,0.005060106,0
84006,0.916036094,0.757202669,0.803254261,0.105674765,0.738560772,0.279466173,0.29242664,0.787412772,0.48616318,0.436998624,0.364165509,0.767321085,0.439912987,0.677361021,0.307534586,0.426836572,0.733641564,0.62271177,0.500412318,0.576148819,0.566027124,0.554229015,0.677954101,0.352523978,0.584531971,0.25451074,0.422132058,0.305238102,0.03950386,0
84113,0.979921518,0.761823578,0.825996743,0.189231302,0.763397446,0.252432564,0.266529356,0.782657097,0.515272164,0.48646632,0.20802669,0.694789603,0.347645086,0.66285101,0.407309231,0.424886212,0.731204925,0.653248603,0.667498631,0.579903299,0.560280103,0.50216862,0.660810692,0.326621445,0.626326945,0.449171462,0.415860265,0.313156683,0.002676018,0
84123,0.940343311,0.725368985,0.828187052,0.270873654,0.754100032,0.270064733,0.270396645,0.785831071,0.470456828,0.494181448,0.397530492,0.737307597,0.430459758,0.667342513,0.441718594,0.460341168,0.73050959,0.618023414,0.505926775,0.603658733,0.571815961,0.475610289,0.653485698,0.359160335,0.54098436,0.598104084,0.411530831,0.317005349,0.044565134,0
84358,0.947781023,0.775915262,0.867507335,0.254535687,0.771930466,0.266839606,0.271509633,0.785128845,0.445742986,0.498906994,0.334641645,0.745380815,0.478366877,0.637816978,0.22694657,0.436769936,0.716709951,0.626306736,0.525071136,0.579651395,0.561029166,0.521118755,0.66007695,0.344496167,0.595606784,0.345042418,0.41541605,0.310394096,0.000296989,0
84368,0.944881254,0.780965276,0.854205734,0.2495201,0.764461573,0.254634984,0.267969,0.789406888,0.42854896,0.502059786,0.365522404,0.749893086,0.504029693,0.665755858,0.323130518,0.456249264,0.719207337,0.668428429,0.573663093,0.580640305,0.564597234,0.535763597,0.664116445,0.463311558,0.562331418,0.470702972,0.420572923,0.315879269,0.00021486,0
84455,0.922805118,0.7586152,0.881922895,0.214269573,0.771793201,0.263948678,0.26087697,0.789285884,0.485921921,0.505959167,0.365077968,0.71664963,0.365296228,0.633883237,0.34904397,0.45179524,0.724664435,0.626257072,0.489912716,0.578323452,0.562717552,0.538834481,0.659206196,0.354721328,0.579271861,0.595786771,0.414040354,0.314103156,0.000395467,0
84570,0.949657696,0.763596128,0.862751426,0.221081488,0.75991236,0.264813293,0.268502289,0.787563826,0.493858156,0.485717969,0.226313474,0.710945831,0.404348589,0.628101177,0.274064169,0.443181144,0.733875429,0.593925713,0.516719682,0.581721066,0.56272495,0.5179963,0.674598364,0.397539899,0.500508418,0.525277949,0.419036101,0.317949224,0.006668442,0
84594,0.946960585,0.775037126,0.863375157,0.3098185,0.765047491,0.281004745,0.262272265,0.796554278,0.472593817,0.495720659,0.237529359,0.732190632,0.393300907,0.639456917,0.187503762,0.419126162,0.75064283,0.649024935,0.721687201,0.578790233,0.556749533,0.485260467,0.663769716,0.225351113,0.56315121,0.363710738,0.418442967,0.314528934,0.00030711,0
84682,0.904301625,0.752393543,0.858401957,0.283826859,0.774912441,0.251288705,0.267566996,0.785434789,0.469040877,0.497397703,0.218842827,0.730567099,0.52636542,0.62895833,0.279135105,0.455616051,0.713038543,0.622030819,0.546714477,0.567392277,0.552471083,0.505545791,0.692438975,0.383601266,0.61036142,0.317845274,0.419628388,0.302433149,0.001167328,0
85133,0.979571567,0.763123429,0.833915919,0.229401608,0.774518158,0.30161396,0.256951632,0.796877851,0.483525776,0.507898955,0.274334269,0.704661129,0.469570081,0.643109093,0.469424409,0.486556331,0.696329582,0.712625162,0.54413739,0.580814349,0.564210232,0.528732599,0.66441798,0.523990509,0.598783576,0.504925523,0.416965493,0.313641224,0.000193841,0
85265,0.943322788,0.778606337,0.862141733,0.239604217,0.771782638,0.267145428,0.271306814,0.786417881,0.444702652,0.494602529,0.26836176,0.726469949,0.461270015,0.642538793,0.206937939,0.459973349,0.701110288,0.677946048,0.559963925,0.578743717,0.560037182,0.499699808,0.656914192,0.269767122,0.628698012,0.355585942,0.414671473,0.313706711,0.000549995,0
85943,0.941522604,0.778506333,0.878340192,0.382340151,0.761531332,0.275704906,0.261308299,0.79632202,0.425901147,0.519450515,0.338780895,0.733789434,0.466183126,0.647957249,0.336729867,0.446908496,0.743402522,0.668950939,0.629046481,0.58294872,0.562498958,0.52148209,0.664570538,0.386727546,0.581175134,0.470081251,0.420118678,0.312768361,0.001065347,0
85987,0.977640818,0.763133185,0.854925306,0.268464788,0.758283177,0.260360322,0.261461766,0.786892619,0.497414732,0.50205787,0.266071607,0.710063279,0.383856229,0.640650981,0.36957184,0.439055295,0.742985627,0.599406286,0.536783075,0.578758211,0.56280533,0.529936391,0.665350396,0.449113646,0.589432276,0.6152695,0.415867412,0.313314479,0.000798329,0
86034,0.941217368,0.778838081,0.878614849,0.305365833,0.758194314,0.259674799,0.263677716,0.791779701,0.462505022,0.49699728,0.256715934,0.729313588,0.477925947,0.640265825,0.354469197,0.43788312,0.741853792,0.653983286,0.594968043,0.581232061,0.562477186,0.526564769,0.664437113,0.508990032,0.576440895,0.369125341,0.421903145,0.315612327,0.000447625,0
86054,0.979619607,0.772801421,0.837903752,0.304321598,0.765001853,0.249177723,0.268831304,0.781237576,0.451468008,0.509549702,0.282957894,0.720010527,0.457563579,0.664460825,0.384043265,0.439152431,0.725194274,0.618969615,0.533873872,0.578610401,0.561900426,0.516644823,0.663850914,0.481618394,0.623679786,0.373635083,0.416396304,0.313419119,3.89E-05,0
86151,0.974637141,0.759473803,0.855232636,0.255942398,0.759813161,0.271970173,0.260074361,0.790691986,0.497662165,0.500762809,0.360520836,0.747646332,0.395547308,0.640010669,0.304206213,0.434051866,0.745356669,0.58652382,0.564497304,0.579837333,0.559946554,0.503247017,0.666632165,0.353697846,0.573293015,0.585407656,0.416150658,0.313265779,0.002724673,0
86240,0.907754567,0.767496402,0.839977023,0.267354677,0.756113847,0.284832545,0.258571842,0.805564816,0.41207646,0.515799086,0.362246314,0.754375355,0.493085907,0.671739976,0.399945435,0.371799813,0.777332426,0.672895951,0.435713052,0.572898858,0.562346756,0.542194141,0.661387847,0.251454211,0.552578699,0.411139682,0.41968488,0.30951422,0.006033204,0
86326,0.956519474,0.783217357,0.830178791,0.286150828,0.769883083,0.25605137,0.269865753,0.786605945,0.431810761,0.507395693,0.217867583,0.733442788,0.59722672,0.659977258,0.373435716,0.440651327,0.720053599,0.651543332,0.616587564,0.581053365,0.563755568,0.537408592,0.664497647,0.327672914,0.548812445,0.365598435,0.42253088,0.316381155,3.07E-05,0
86328,0.9061083,0.779175407,0.832300257,0.239884523,0.763571689,0.26006862,0.264003885,0.798037102,0.434978156,0.493518094,0.346758845,0.753156582,0.506247541,0.65878739,0.340031758,0.478480333,0.733303303,0.651862384,0.521398078,0.573914982,0.560788696,0.490777104,0.66844415,0.337569029,0.554902473,0.400029414,0.391687258,0.299733565,1.60E-05,0
86753,0.94327936,0.778842088,0.861418366,0.290979043,0.766341172,0.279890406,0.258452779,0.760595953,0.446324366,0.493315205,0.193049245,0.705865731,0.516240704,0.650706305,0.480188856,0.464095158,0.717227878,0.696292274,0.595417473,0.588048136,0.543885135,0.557921846,0.663660987,0.205697703,0.555657292,0.397204596,0.420857835,0.316529239,0.002175846,0
86952,0.918817964,0.777141343,0.844667462,0.228922304,0.760778359,0.264190826,0.26169242,0.800203076,0.45989464,0.479809293,0.122586287,0.67636955,0.372994343,0.671048597,0.34364849,0.486210902,0.719453379,0.701097431,0.555152983,0.574663352,0.564100831,0.511591345,0.660372291,0.250968888,0.615454246,0.522993027,0.406284089,0.306773696,0.001518032,0
87010,0.951376846,0.779273697,0.86195083,0.255604262,0.766478971,0.256140076,0.269538433,0.78546384,0.444869003,0.496813947,0.309809075,0.72153011,0.501936199,0.628869738,0.414855446,0.448222439,0.741824438,0.600074616,0.518274601,0.581476325,0.558141291,0.488505007,0.666142338,0.431653207,0.56360524,0.43838289,0.421434192,0.315145063,0.000135844,0
87086,0.936240835,0.764485956,0.884281464,0.326543003,0.766954353,0.266800294,0.260826044,0.790315965,0.488849384,0.501452517,0.176506884,0.712237406,0.454915229,0.614126713,0.277654055,0.422165055,0.743939091,0.677456893,0.673490957,0.585579967,0.563217342,0.53774048,0.661228892,0.371306146,0.61525589,0.443010786,0.423225565,0.316473436,0.001124901,0
87097,0.955467202,0.765566666,0.853944737,0.145739897,0.761755354,0.251952772,0.267060665,0.783123994,0.372508891,0.525778809,0.264791718,0.653079954,0.411484876,0.646447197,0.324585589,0.418574403,0.75469169,0.609800641,0.469127746,0.575209099,0.561311727,0.524919475,0.664219611,0.431583182,0.566035835,0.376704947,0.418847674,0.315842829,0.000583858,0
87223,0.980324637,0.770628332,0.834892323,0.265185431,0.767777497,0.262279466,0.265364551,0.785182029,0.454474578,0.506032323,0.326624704,0.73698503,0.523194319,0.636485877,0.366955088,0.480693496,0.710343839,0.687669857,0.604445111,0.580333596,0.556551901,0.468973989,0.664913158,0.264502777,0.598260682,0.449611638,0.41606486,0.313325354,5.02E-05,0
87355,0.941252122,0.773219117,0.852396866,0.265860896,0.760200993,0.263543746,0.269757077,0.791109059,0.458869463,0.491760277,0.235987885,0.707357675,0.402021816,0.654565901,0.326337982,0.433894769,0.745809426,0.596089546,0.557149359,0.583091041,0.560761625,0.496563158,0.671072102,0.389309897,0.581590848,0.469922475,0.417888048,0.313611631,0.006906656,0
87357,0.949094777,0.781968361,0.843693222,0.260784357,0.764903988,0.256407914,0.269724197,0.77360789,0.503492123,0.564474569,0.409341534,0.746456904,0.5182419,0.613053282,0.368104801,0.442160329,0.704219519,0.638099661,0.60434128,0.583429282,0.560254435,0.503463174,0.671639259,0.45174424,0.505003534,0.379253541,0.382361428,0.298996076,7.71E-05,0
87387,0.933949768,0.782854255,0.847407432,0.261130287,0.761201426,0.258348918,0.266702012,0.784314819,0.516584478,0.539987999,0.283535275,0.730987761,0.455170199,0.615339039,0.308214339,0.417795301,0.741619986,0.569416548,0.523142219,0.583099462,0.560592658,0.527027002,0.667730585,0.467882409,0.557344421,0.452186865,0.4026624,0.307540901,0.0003581,0
87403,0.945624144,0.761994597,0.845839451,0.160900037,0.780012292,0.30161932,0.261490205,0.78238937,0.444329633,0.524122241,0.245900536,0.683444789,0.456007196,0.620164052,0.336383707,0.417402299,0.705192846,0.77026217,0.478506249,0.573260227,0.56712231,0.484117546,0.660828088,0.519353196,0.583083146,0.47685685,0.411899252,0.303332803,0.002230728,0
87427,0.931241091,0.765124621,0.858951881,0.155343172,0.765882589,0.254427405,0.264744564,0.791581617,0.406948303,0.497114092,0.344009116,0.696738645,0.360315858,0.657625782,0.202835731,0.483389197,0.741525103,0.546908296,0.497692623,0.579513066,0.567574788,0.537570132,0.660011465,0.415209614,0.622627694,0.374867694,0.414035063,0.310393959,0.000778478,0
87518,0.920811483,0.785693746,0.850585899,0.236865784,0.764201099,0.277762726,0.260606457,0.806022152,0.422827112,0.489464784,0.395956438,0.761142222,0.460352897,0.688812382,0.425973744,0.433106638,0.762533554,0.534932278,0.473243522,0.576623278,0.561937831,0.497877244,0.667711049,0.241706274,0.566951616,0.454248619,0.410726349,0.311196134,0.000502897,0
87540,0.923913998,0.773597049,0.848260712,0.260168775,0.764378564,0.266937138,0.26703389,0.794637529,0.441312289,0.482899847,0.196976774,0.726739488,0.517938001,0.655344369,0.326374942,0.443254131,0.741023791,0.60555904,0.596276901,0.578517563,0.559784241,0.490804811,0.665249283,0.286584042,0.607001488,0.4872876,0.412491341,0.306964599,0.003814542,0
87552,0.981064095,0.762454528,0.83513628,0.220957143,0.760674556,0.251002069,0.26456807,0.782691579,0.416440146,0.526496037,0.377885581,0.698319394,0.405553849,0.660852549,0.319289587,0.477766856,0.738780657,0.577750352,0.629193509,0.58119897,0.56575035,0.536825762,0.662942058,0.459999864,0.617617476,0.406436005,0.415753034,0.313069106,0.001556956,0
87736,0.983337788,0.757084506,0.844742678,0.190938031,0.756822984,0.257566594,0.259546741,0.783898264,0.396570745,0.537315926,0.274906851,0.683874908,0.52236112,0.63347917,0.393670218,0.426580231,0.753209307,0.615531423,0.515939941,0.57678659,0.558570296,0.506723548,0.666291679,0.392588215,0.596454127,0.396236422,0.41742016,0.313508283,0.000583858,0
87749,0.934291478,0.782966439,0.853700234,0.18956354,0.760744687,0.253137915,0.265724914,0.791117905,0.469091843,0.51286293,0.368282455,0.74587221,0.468254821,0.651722944,0.319066119,0.475704826,0.709477199,0.653747828,0.512839128,0.58356201,0.560121124,0.502619713,0.666481839,0.459277456,0.570980477,0.541042834,0.423236173,0.316723035,3.00E-05,0
87889,0.976142675,0.762720051,0.848575277,0.249471183,0.761699662,0.266706654,0.261549342,0.789120085,0.473966726,0.507558437,0.385397782,0.722921888,0.376737128,0.662591312,0.428395036,0.454772597,0.729107051,0.625390162,0.513421015,0.579335696,0.56470794,0.533596343,0.665491836,0.350770753,0.578358418,0.60700947,0.415670128,0.313098657,0.001862508,0
87941,0.971159174,0.749930141,0.835303992,0.190666124,0.759727766,0.267220372,0.262477248,0.787178107,0.538579202,0.481848988,0.186912682,0.691302933,0.371128344,0.647471153,0.475957335,0.442794508,0.72465326,0.682478863,0.622578072,0.585009601,0.564901253,0.518925745,0.658125515,0.210468755,0.602972188,0.458778658,0.416436257,0.314222195,0.011599321,0
87955,0.951403404,0.725027676,0.812023987,0.211173908,0.765634847,0.304166667,0.262537407,0.793605876,0.450170017,0.511151867,0.268858886,0.683898582,0.47990443,0.634117865,0.385816059,0.502199232,0.726423886,0.61677955,0.610128554,0.60278458,0.572637352,0.498789097,0.652373924,0.52805003,0.586401616,0.380840847,0.414210426,0.316884572,0.0369777,0
88007,0.920194802,0.768225873,0.860561332,0.262328403,0.773101283,0.272965329,0.263373153,0.781437074,0.472273161,0.506784267,0.319328614,0.74207709,0.469766286,0.637163576,0.389356007,0.392360475,0.770813604,0.466819727,0.464707947,0.575167474,0.571059604,0.509674584,0.65795626,0.310377457,0.548675465,0.469689549,0.416413762,0.299770688,0.000415318,0
88061,0.942309101,0.776026597,0.856614718,0.266078559,0.760501651,0.2587724,0.268465865,0.789905414,0.462029292,0.493247185,0.216583904,0.711270729,0.426990488,0.648057299,0.286331668,0.438161728,0.738895912,0.633840385,0.586785376,0.58182731,0.562664522,0.521817589,0.666738263,0.440840316,0.573355646,0.484676741,0.420203491,0.316065939,0.003853466,0
88293,0.907407074,0.770131145,0.835857786,0.318376405,0.756022161,0.252224509,0.268039251,0.791558596,0.442642827,0.502175753,0.257132518,0.698603446,0.380704153,0.686065315,0.428608226,0.44922282,0.743152691,0.660794837,0.583766718,0.573735224,0.564432626,0.524697819,0.658366829,0.513140954,0.563691263,0.356999684,0.400962106,0.309424873,0.007297062,0
88334,0.914589151,0.771029004,0.860703876,0.322142175,0.751847132,0.262496164,0.267522447,0.793830493,0.44132521,0.498752422,0.270175553,0.731346734,0.55220759,0.656594477,0.465398034,0.462204372,0.732985388,0.688269644,0.581594876,0.585535958,0.565445867,0.53171039,0.664174533,0.484119263,0.593688523,0.394457878,0.423296901,0.310749685,0.011677168,0
88411,0.950139236,0.776836299,0.858934212,0.245697368,0.768299188,0.26561921,0.267740091,0.789706723,0.444566112,0.500323891,0.391631015,0.71600666,0.379297626,0.646095161,0.395926926,0.450295411,0.741918259,0.623028589,0.522711987,0.580360776,0.558824216,0.490525573,0.666149671,0.333373337,0.557287233,0.444503022,0.421466768,0.314740896,0.000174379,0
88540,0.951695484,0.778978295,0.86010752,0.272179018,0.767415921,0.253847761,0.269469086,0.782757577,0.437594751,0.499823916,0.286939416,0.727731886,0.570217342,0.624990834,0.415134416,0.450267798,0.735503999,0.639225503,0.610405014,0.581713515,0.559508432,0.493804739,0.666119313,0.433675076,0.538884524,0.4369673,0.416555059,0.317116524,7.71E-05,0
88597,0.947012853,0.779372822,0.855046294,0.274956213,0.764758973,0.262140026,0.265680009,0.792094353,0.428430673,0.497520105,0.373079506,0.719058201,0.403965275,0.659107819,0.41051704,0.450991839,0.74860374,0.66603353,0.630107237,0.579700498,0.560630077,0.494482628,0.667015239,0.377426966,0.538188216,0.455196466,0.416610724,0.314653587,0.000410258,0
88601,0.924805038,0.772652803,0.864161841,0.249420587,0.768272871,0.25499534,0.268121089,0.790805636,0.454661523,0.482369621,0.234966977,0.707846001,0.358143652,0.657667411,0.247485877,0.445679343,0.731224618,0.586836666,0.407810342,0.576275908,0.562202393,0.502491681,0.660933779,0.432026592,0.619791065,0.329190339,0.411834249,0.312778504,0.000941958,0
88638,0.942067346,0.773362453,0.858078109,0.270354845,0.77006653,0.274732046,0.274319777,0.788316695,0.425173515,0.490827746,0.341458535,0.737516875,0.501260916,0.660003649,0.450943012,0.401387939,0.75826947,0.475465965,0.437127829,0.582725348,0.560910562,0.496017046,0.6735461,0.28758016,0.556318704,0.312897503,0.418657761,0.315709305,0.007091155,0
88666,0.980386443,0.76814279,0.843771626,0.248624344,0.761905765,0.251577518,0.265456044,0.782507007,0.468462856,0.504436503,0.277839334,0.723545923,0.500666834,0.650130456,0.416593998,0.456686359,0.721297609,0.614322739,0.568727148,0.579914079,0.559803212,0.498227799,0.666012005,0.445360084,0.592553758,0.582026219,0.415033646,0.313221851,8.80E-05,0
